CustomerID,recency,frequency,promo,total_basket,avg_basket,std_basket,total_nb_d_items,avg_nb_d_items,std_nb_d_items,total_quantity,avg_quantity,std_quantity
12931.0,21,15,0.9736842105263158,35796.14,2386.4093333333335,4792.809559745973,28,5.066666666666666,6.518837173548523,24122,1608.1333333333334,3022.741751330751
12933.0,24,3,0.0,607.53,202.51,79.4836190670757,102,35.333333333333336,24.98666310921355,499,166.33333333333334,130.0666495814101
12935.0,2,7,0.015503875968992248,2156.45,308.0642857142857,141.96494624344683,80,18.428571428571427,8.541216596737314,1852,264.57142857142856,116.68169971173306
12936.0,17,4,0.03225806451612903,1012.9000000000002,253.22500000000005,363.78295777381703,56,15.5,16.421530582338136,539,134.75,199.9656220453906
12937.0,15,4,0.016666666666666666,1504.2699999999995,376.0674999999999,219.11191940421662,81,30.0,21.786846184490923,1007,251.75,172.56182466969148
12938.0,25,1,0.0,114.14,114.14,,9,9.0,,140,140.0,
12939.0,64,8,1.0,11581.800000000001,1447.7250000000001,983.9890952792982,21,5.875,3.8706773124535787,4876,609.5,424.80751943842586
12940.0,54,2,0.0,863.69,431.845,129.57731765243483,87,48.0,41.012193308819754,400,200.0,152.73506473629428
12942.0,131,3,0.0,675.5999999999999,225.19999999999996,76.39588274246194,68,23.333333333333332,20.033305601755625,198,66.0,29.614185789921695
12944.0,35,2,0.1,604.51,302.255,21.64453857212023,29,15.0,1.4142135623730951,289,144.5,0.7071067811865476
12945.0,288,1,0.2608695652173913,462.95000000000005,462.95000000000005,,23,23.0,,165,165.0,
12947.0,143,6,0.02127659574468085,1407.29,234.54833333333332,123.73691080945358,80,15.666666666666666,10.557777543908882,1157,192.83333333333334,153.68983917834862
12948.0,16,7,0.017241379310344827,2053.7,293.38571428571424,140.0187484895199,82,16.571428571428573,9.761440174775148,1077,153.85714285714286,119.03560891798803
12949.0,30,8,0.009345794392523364,4143.0199999999995,517.8774999999999,501.0431665677974,165,26.75,25.05280138313592,2363,295.375,293.42408972095564
12950.0,2,3,0.43478260869565216,1843.0,614.3333333333334,483.04046759389985,13,7.666666666666667,4.041451884327381,1380,460.0,278.16541841141935
12951.0,8,6,0.015873015873015872,1050.5700000000002,175.09500000000003,73.03509040180617,53,10.5,4.5934736311423405,501,83.5,55.86680588685915
12952.0,5,4,0.0,1382.8400000000001,345.71000000000004,276.3459769926098,64,19.75,15.456929406148772,652,163.0,168.29933650096982
12953.0,9,1,0.0,329.84999999999997,329.84999999999997,,17,17.0,,84,84.0,
12955.0,1,11,0.027777777777777776,4737.21,430.6554545454546,278.7016695810644,81,16.363636363636363,10.102204979832148,3643,331.1818181818182,204.42740431841236
12956.0,306,1,0.0,108.07,108.07,,19,19.0,,34,34.0,
12957.0,9,8,0.004201680672268907,3979.0400000000004,497.38000000000005,295.0404198459207,208,29.75,17.29368175292435,2531,316.375,198.33516905913152
12962.0,7,2,0.0,266.39000000000004,133.19500000000002,52.81380548682325,15,8.0,4.242640687119285,129,64.5,19.091883092036785
12963.0,8,8,0.031578947368421054,1856.6300000000003,232.07875000000004,143.69197486662725,75,11.875,5.566160513059506,881,110.125,78.0355916965366
12965.0,89,1,0.0,769.8099999999997,769.8099999999997,,108,108.0,,282,282.0,
12966.0,9,1,0.0,160.18,160.18,,10,10.0,,75,75.0,
12967.0,358,2,0.29411764705882354,1276.5500000000002,638.2750000000001,616.2789151431356,17,8.5,6.363961030678928,281,140.5,122.32947314527271
12968.0,112,1,0.0,135.95,135.95,,5,5.0,,73,73.0,
12970.0,7,4,0.05426356589147287,405.46999999999986,101.36749999999996,160.60035727959422,116,32.25,49.46631850731027,268,67.0,97.23853831343483
12971.0,3,85,0.16447368421052633,10969.759999999997,129.05599999999995,73.88749093820185,93,3.5764705882352943,1.7346364418615718,9252,108.84705882352941,119.45586013674006
12974.0,197,1,0.0,144.8,144.8,,8,8.0,,24,24.0,
12976.0,211,1,0.13636363636363635,738.6,738.6,,22,22.0,,561,561.0,
12977.0,156,1,0.1111111111111111,39.24,39.24,,9,9.0,,12,12.0,
12980.0,157,9,0.95,7092.06,788.0066666666667,172.12353361757368,6,2.2222222222222223,0.8333333333333334,864,96.0,95.92575253809584
12981.0,29,2,0.0,372.22,186.11,1.513208511739202,12,10.0,1.4142135623730951,242,121.0,18.384776310850235
12982.0,242,1,0.03571428571428571,377.19999999999993,377.19999999999993,,28,28.0,,278,278.0,
12984.0,18,1,0.0,97.5,97.5,,4,4.0,,26,26.0,
12985.0,0,2,0.2972972972972973,1215.62,607.81,173.67956759503977,71,37.0,18.384776310850235,1413,706.5,20.506096654409877
12987.0,73,2,0.0,545.0,272.5,25.59726547895305,27,14.0,0.0,217,108.5,3.5355339059327378
12988.0,292,1,0.012048192771084338,505.82,505.82,,75,83.0,,126,126.0,
12989.0,3,15,0.5079365079365079,6854.509999999998,456.9673333333332,309.58434812933723,41,4.2,5.505841054215579,2915,194.33333333333334,195.0694625975456
12990.0,31,3,0.23076923076923078,409.5,136.5,35.3399207695773,8,4.333333333333333,1.5275252316519468,200,66.66666666666667,15.275252316519467
12991.0,23,2,0.0,503.76,251.88,73.0865569034415,31,15.5,9.192388155425117,405,202.5,224.15284963613556
12993.0,23,4,0.0,414.76000000000005,103.69000000000001,66.99871939074657,26,6.75,4.112987559751022,240,60.0,37.94733192202055
12994.0,4,3,0.016666666666666666,902.22,300.74,38.507249966727024,52,20.0,1.0,440,146.66666666666666,18.823743871327334
12995.0,85,1,0.3333333333333333,200.72,200.72,,3,3.0,,98,98.0,
12997.0,22,4,0.03389830508474576,1197.9399999999998,299.48499999999996,10.025848260039274,45,14.75,3.4034296427770223,648,162.0,38.28837943815329
12999.0,196,3,0.0,455.87999999999994,151.95999999999998,146.02878757286177,25,9.333333333333334,11.930353445448853,342,114.0,170.03529045465825
13000.0,106,3,0.12903225806451613,534.85,178.28333333333333,92.49035751543688,30,10.333333333333334,9.018499505645789,379,126.33333333333333,89.81276820883171
13001.0,4,13,0.13056379821958458,9766.32,751.2553846153846,396.4558409544786,166,25.923076923076923,23.43950205124367,5483,421.7692307692308,197.534028227271
13002.0,318,1,0.0,120.94999999999999,120.94999999999999,,7,7.0,,73,73.0,
13003.0,105,3,0.0,149.05,49.68333333333334,17.052883431646784,4,2.0,1.7320508075688772,103,34.333333333333336,12.34233905438241
13004.0,11,18,0.0472636815920398,5629.23,312.73499999999996,117.64932520243468,276,22.333333333333332,8.588638185553805,4800,266.6666666666667,121.3327946551283
13005.0,173,2,0.0,468.95000000000005,234.47500000000002,59.998010383678576,21,12.0,5.656854249492381,167,83.5,65.76093065034893
13006.0,56,1,0.0,81.57,81.57,,4,4.0,,55,55.0,
13008.0,323,1,0.07142857142857142,229.47000000000003,229.47000000000003,,14,14.0,,175,175.0,
13011.0,372,1,0.0,50.550000000000004,50.550000000000004,,3,3.0,,13,13.0,
13012.0,9,6,0.028169014084507043,1301.72,216.95333333333335,128.29567968823687,57,11.833333333333334,6.369196704975177,668,111.33333333333333,67.4438037677789
13013.0,1,13,0.0319634703196347,4805.740000000001,369.67230769230775,211.17808555631618,155,16.846153846153847,9.511801037361904,2222,170.92307692307693,126.17874988712211
13014.0,10,10,0.045871559633027525,3367.0299999999997,336.703,126.96723147244636,67,10.9,5.425249610233001,884,88.4,43.81070391785296
13015.0,53,5,0.0,3339.6399999999994,667.9279999999999,567.8461842523906,156,35.0,30.732718721258617,1609,321.8,330.02302949945783
13016.0,73,3,0.0,789.8899999999999,263.2966666666666,220.26640060012176,39,15.666666666666666,13.650396819628847,527,175.66666666666666,156.7173676825046
13017.0,7,1,1.0,204.0,204.0,,1,1.0,,48,48.0,
13018.0,16,28,0.010917030567685589,7272.749999999999,259.7410714285714,138.33187400406382,313,16.357142857142858,9.097066217007203,5434,194.07142857142858,139.54792846410993
13021.0,4,9,0.04580152671755725,2611.43,290.1588888888889,129.63419209880976,101,14.555555555555555,7.26483157256779,1349,149.88888888888889,111.476953273361
13023.0,64,2,0.0,599.9000000000001,299.95000000000005,12.09152595828992,35,19.0,0.0,280,140.0,22.627416997969522
13026.0,1,5,0.375,958.77,191.754,95.19827824073293,32,8.0,5.0990195135927845,1599,319.8,177.37587209087937
13027.0,113,6,1.0,6912.0,1152.0,610.185545551515,6,4.333333333333333,1.632993161855452,17280,2880.0,1525.4638638787876
13028.0,22,2,0.0,659.68,329.84,34.591663735645874,40,22.5,2.1213203435596424,796,398.0,28.284271247461902
13029.0,30,3,0.3,1247.5,415.8333333333333,50.79934382778315,8,3.3333333333333335,2.516611478423583,134,44.666666666666664,16.165807537309522
13030.0,11,2,0.08695652173913043,752.44,376.22,36.967542520432666,76,46.0,15.556349186104045,348,174.0,0.0
13032.0,52,2,0.0,996.52,498.26,2.771858582251418,55,35.5,12.020815280171307,367,183.5,12.020815280171307
13033.0,357,1,0.5454545454545454,190.54999999999998,190.54999999999998,,11,11.0,,83,83.0,
13034.0,54,2,0.02702702702702703,642.7700000000001,321.38500000000005,219.94556428807562,37,18.5,10.606601717798213,369,184.5,96.87362902255701
13035.0,73,2,0.19230769230769232,887.1300000000001,443.56500000000005,156.3625225237812,22,13.0,1.4142135623730951,627,313.5,143.54267658086914
13037.0,138,3,0.0625,881.0699999999999,293.69,39.219896736223006,44,16.0,1.7320508075688772,431,143.66666666666666,12.423096769056148
13038.0,80,3,0.17857142857142858,908.46,302.82,99.94548113846866,24,9.333333333333334,4.932882862316248,360,120.0,57.584720195551874
13040.0,8,2,0.0,676.99,338.495,49.843957005839684,38,21.5,0.7071067811865476,355,177.5,14.849242404917497
13043.0,273,1,0.46153846153846156,471.57000000000005,471.57000000000005,,13,13.0,,251,251.0,
13044.0,291,1,0.12121212121212122,560.4700000000001,560.4700000000001,,33,33.0,,429,429.0,
13045.0,99,1,0.0,305.28,305.28,,18,18.0,,221,221.0,
13046.0,30,2,0.02857142857142857,629.31,314.655,165.37106291609786,33,17.5,4.949747468305833,264,132.0,79.19595949289332
13047.0,56,9,0.023668639053254437,3095.8,343.9777777777778,183.63967312224352,105,18.77777777777778,10.963322691795788,1359,151.0,99.53642549338407
13048.0,14,4,0.044444444444444446,1789.41,447.3525,31.000471367384055,77,33.75,5.188127472091127,1220,305.0,30.011109054259666
13049.0,64,2,0.42857142857142855,656.6800000000001,328.34000000000003,246.8651194478474,14,7.0,0.0,268,134.0,79.19595949289332
13050.0,14,17,0.022613065326633167,5679.410000000001,334.0829411764706,72.14591783017819,245,23.41176470588235,20.934597033169194,3706,218.0,87.51642702944402
13052.0,212,1,0.05555555555555555,348.15000000000003,348.15000000000003,,18,18.0,,222,222.0,
13055.0,78,3,0.0,1201.96,400.65333333333336,362.1379323314989,74,25.333333333333332,23.18045153428495,891,297.0,287.1567516183452
13058.0,24,3,0.0,271.4,90.46666666666665,43.07587298399572,5,2.6666666666666665,0.5773502691896257,52,17.333333333333332,8.504900548115383
13059.0,249,1,0.0,183.4,183.4,,8,8.0,,35,35.0,
13060.0,253,1,0.0,307.53000000000003,307.53000000000003,,15,15.0,,123,123.0,
13061.0,72,1,0.0,248.61,248.61,,10,10.0,,107,107.0,
13062.0,191,1,0.09090909090909091,346.98,346.98,,11,11.0,,343,343.0,
13064.0,12,4,0.029411764705882353,1105.59,276.3975,124.44958078809799,51,17.0,8.12403840463596,514,128.5,73.83540252931968
13065.0,373,1,0.21428571428571427,205.85999999999999,205.85999999999999,,14,14.0,,74,74.0,
13066.0,24,2,0.0,430.90000000000003,215.45000000000002,90.0005511094238,47,23.5,6.363961030678928,320,160.0,33.94112549695428
13067.0,82,1,0.0,115.46000000000002,115.46000000000002,,14,15.0,,32,32.0,
13068.0,10,2,1.0,344.0,172.0,9.899494936611665,1,1.0,0.0,200,100.0,0.0
13069.0,0,23,0.1297709923664122,3826.67,166.37695652173915,126.82012721799695,277,17.08695652173913,13.892159474381947,5492,238.7826086956522,354.18317763575124
13070.0,192,1,0.0,228.8,228.8,,9,9.0,,110,110.0,
13072.0,266,1,0.0,177.14999999999998,177.14999999999998,,7,7.0,,69,69.0,
13075.0,129,1,0.09090909090909091,919.61,919.61,,22,22.0,,485,485.0,
13077.0,1,4,0.2072072072072072,728.0200000000001,182.00500000000002,132.9219120386101,99,27.75,22.12653007891959,862,215.5,139.84872779781256
13078.0,3,26,0.23943661971830985,12434.230000000001,478.23961538461543,197.80213401236637,94,13.653846153846153,5.599587896924613,5558,213.76923076923077,120.08274070566767
13079.0,4,5,0.16666666666666666,220.10000000000002,44.02,39.08909054966616,2,1.2,0.4472135954999579,62,12.4,9.736529155710468
13080.0,179,1,0.0,58.08,58.08,,6,6.0,,120,120.0,
13081.0,11,11,0.07948969578017664,28060.859999999997,2550.9872727272723,2215.9352722229532,500,92.63636363636364,75.83307026261396,18945,1722.2727272727273,1575.4710464435132
13082.0,126,9,0.2191780821917808,3595.4799999999996,399.49777777777774,414.08932553187657,63,8.11111111111111,6.641619615057092,4313,479.22222222222223,525.7130343109675
13083.0,4,2,0.0,303.75,151.875,57.29686247954594,15,9.0,7.0710678118654755,187,93.5,70.0035713374682
13085.0,157,2,0.0,272.38,136.19,2.531442276647829,12,8.5,0.7071067811865476,108,54.0,14.142135623730951
13089.0,2,96,0.10325786858089453,57715.04,601.1983333333334,592.7304758429268,636,18.864583333333332,18.544750876938718,30781,320.6354166666667,317.78722175601007
13090.0,8,13,0.2727272727272727,8704.089999999998,669.5453846153845,440.036383261191,97,11.846153846153847,9.572931925017834,2199,169.15384615384616,119.82546067360236
13091.0,28,1,0.0,319.82,319.82,,21,21.0,,450,450.0,
13092.0,70,5,0.20833333333333334,459.83,91.966,59.9779816265936,18,4.8,1.9235384061671346,271,54.2,72.89855965655289
13093.0,275,8,0.42138364779874216,7797.580000000001,974.6975000000001,490.17509433583314,97,19.875,11.319231422671772,3952,494.0,331.7675606289956
13094.0,21,12,0.9545454545454546,1788.3600000000001,149.03,70.73415813645292,4,1.8333333333333333,0.8348471099367218,1617,134.75,61.44787147730106
13095.0,70,1,0.0,74.4,74.4,,6,6.0,,144,144.0,
13097.0,32,10,0.02619047619047619,5912.92,591.292,199.03510990107583,214,42.0,23.930454794396756,2340,234.0,92.81642574937308
13098.0,1,28,0.3076923076923077,28761.510000000006,1027.1967857142859,681.2533301477754,156,20.428571428571427,10.577504331532928,15929,568.8928571428571,392.523303321973
13099.0,99,1,1.0,207.35999999999999,207.35999999999999,,1,1.0,,288,288.0,
13101.0,234,1,0.0,101.18999999999998,101.18999999999998,,8,8.0,,113,113.0,
13102.0,1,24,0.06312292358803986,6342.189999999999,264.25791666666663,95.4255976039957,138,12.541666666666666,5.875366161885733,4162,173.41666666666666,74.52628171770458
13103.0,39,1,0.0,243.94,243.94,,8,8.0,,82,82.0,
13104.0,3,6,0.25,1098.48,183.08,85.94817415163628,14,3.3333333333333335,3.011090610836324,504,84.0,40.15968127363563
13106.0,133,1,1.0,59.5,59.5,,1,1.0,,14,14.0,
13107.0,44,4,0.08620689655172414,1524.07,381.0175,188.15797199427934,54,14.5,8.06225774829855,1288,322.0,155.84821675805813
13108.0,372,1,0.0,350.05999999999995,350.05999999999995,,10,10.0,,298,298.0,
13109.0,59,2,0.0,778.6400000000001,389.32000000000005,34.535095193150944,41,23.5,0.7071067811865476,518,259.0,0.0
13110.0,31,7,0.041379310344827586,1456.87,208.1242857142857,96.11543283246155,109,20.714285714285715,9.446591726019244,384,54.857142857142854,24.03766885139913
13113.0,0,24,0.3612565445026178,10947.659999999998,456.1524999999999,288.13399577959046,89,7.958333333333333,3.8839599544197454,2734,113.91666666666667,53.87660351021676
13115.0,11,4,0.0,2225.1800000000003,556.2950000000001,402.56242658747976,88,30.0,23.62202362203543,1541,385.25,285.50467013109727
13116.0,138,1,0.03333333333333333,485.19000000000005,485.19000000000005,,30,30.0,,290,290.0,
13117.0,21,8,0.013157894736842105,984.91,123.11375,49.224314241033355,66,9.5,2.672612419124244,945,118.125,53.44807226244393
13118.0,19,5,0.0641025641025641,1138.41,227.68200000000002,152.52498015079365,67,15.6,10.08959860450355,398,79.6,47.55312818311746
13120.0,238,1,0.0,30.599999999999998,30.599999999999998,,1,1.0,,12,12.0,
13121.0,269,1,0.0851063829787234,254.7299999999999,254.7299999999999,,47,47.0,,227,227.0,
13122.0,94,2,0.0,922.3900000000002,461.1950000000001,625.7541460110353,54,27.5,37.476659402887016,585,292.5,345.77521600022175
13124.0,89,3,0.009009009009009009,3756.330000000001,1252.1100000000004,10.780264375236678,185,74.0,11.357816691600547,2119,706.3333333333334,208.2602538492003
13126.0,4,8,0.2608695652173913,2056.29,257.03625,111.50419120085641,122,17.25,8.614771367499298,2130,266.25,174.51872597026863
13127.0,77,1,0.0,259.16999999999996,259.16999999999996,,15,15.0,,127,127.0,
13130.0,94,1,0.0,64.0,64.0,,2,2.0,,32,32.0,
13131.0,23,3,0.06818181818181818,1039.3,346.43333333333334,59.1182994793772,30,14.666666666666666,2.0816659994661326,443,147.66666666666666,19.035055380358983
13132.0,261,1,0.0,77.3,77.3,,3,3.0,,20,20.0,
13133.0,273,2,0.0,109.8,54.9,3.6062445840513986,7,3.5,0.7071067811865476,32,16.0,7.0710678118654755
13134.0,85,4,0.0,1740.63,435.1575,356.8168626784147,94,24.25,20.99801577927464,1044,261.0,317.3967023563204
13135.0,196,1,1.0,3096.0,3096.0,,1,1.0,,4300,4300.0,
13136.0,56,5,0.0,2567.13,513.426,287.12059710163606,94,25.4,11.674759098157015,1317,263.4,115.53700705834473
13137.0,10,8,0.002911208151382824,3603.2900000000004,450.41125000000005,175.41904257581137,345,85.875,30.342979889447715,2204,275.5,106.67976110102342
13138.0,22,6,0.015873015873015872,962.3900000000001,160.39833333333334,40.31602382014708,31,10.5,3.2093613071762426,473,78.83333333333333,30.307864765876637
13139.0,16,7,0.047058823529411764,5055.790000000001,722.2557142857144,531.7514093338837,132,24.285714285714285,23.055832853562862,2418,345.42857142857144,324.1768329902972
13140.0,108,3,0.08888888888888889,422.46999999999997,140.82333333333332,23.529769087973058,40,15.0,1.0,185,61.666666666666664,10.969655114602888
13141.0,84,5,0.0,2385.8,477.16,305.61545347053385,113,27.0,12.609520212918492,1547,309.4,188.4192134576514
13142.0,19,1,0.0,307.0899999999999,307.0899999999999,,23,23.0,,258,258.0,
13144.0,332,1,0.0,110.94999999999999,110.94999999999999,,3,3.0,,21,21.0,
13145.0,39,4,0.5,614.77,153.6925,95.77447585343393,5,1.5,1.0,142,35.5,39.83716857408418
13146.0,26,1,0.0,228.91,228.91,,16,17.0,,154,154.0,
13147.0,10,4,1.0,712.8000000000001,178.20000000000002,68.58921197972755,1,1.0,0.0,144,36.0,13.856406460551018
13148.0,29,12,0.013071895424836602,3495.87,291.3225,180.06908659658183,227,25.5,16.20044892756202,1890,157.5,129.29845671581276
13149.0,14,4,0.03488372093023256,1676.06,419.015,133.57120984703258,76,21.5,6.191391873668903,1280,320.0,55.35341001239219
13151.0,295,1,0.0,1250.3700000000003,1250.3700000000003,,73,74.0,,361,361.0,
13153.0,5,1,0.8,486.22,486.22,,15,15.0,,418,418.0,
13155.0,33,4,0.023529411764705882,971.7599999999998,242.93999999999994,129.2635591856163,67,21.25,20.902551678363736,497,124.25,61.91593763590546
13157.0,49,4,0.0,1721.57,430.3925,300.62387633885635,68,21.5,15.286159317064135,1430,357.5,202.39976943333374
13158.0,94,4,0.0379746835443038,1201.06,300.265,31.89195980180586,59,19.75,2.5,784,196.0,53.29790489941107
13159.0,8,4,0.016666666666666666,1371.25,342.8125,78.52562527608414,114,30.0,9.831920802501752,1044,261.0,83.43860018001261
13160.0,22,1,0.0,91.8,91.8,,4,4.0,,56,56.0,
13161.0,313,1,0.0,112.75,112.75,,8,8.0,,29,29.0,
13162.0,122,4,0.2597402597402597,1644.9899999999998,411.24749999999995,302.71484187543007,72,19.25,14.008925726121902,1663,415.75,369.6713630600383
13165.0,46,2,0.40476190476190477,1021.4799999999999,510.73999999999995,220.75873708644008,40,21.0,11.313708498984761,1376,688.0,271.5290039756342
13166.0,283,1,0.0975609756097561,414.69999999999993,414.69999999999993,,39,41.0,,214,214.0,
13167.0,18,4,0.0,779.33,194.8325,51.49483946636465,50,16.0,5.291502622129181,773,193.25,135.31044551943012
13168.0,36,4,0.032,1291.54,322.885,215.36800853422957,102,31.25,28.217902119044926,668,167.0,131.59280628767922
13169.0,63,2,0.07692307692307693,712.8799999999999,356.43999999999994,210.37840953862155,11,6.5,0.7071067811865476,272,136.0,56.568542494923804
13170.0,26,1,0.0,108.81000000000002,108.81000000000002,,29,30.0,,141,141.0,
13171.0,21,3,0.021739130434782608,447.61,149.20333333333335,22.440459739794406,37,15.333333333333334,6.8068592855540455,228,76.0,33.95585369269929
13173.0,4,2,0.11627906976744186,353.65,176.825,15.393714626431116,41,21.5,2.1213203435596424,277,138.5,34.64823227814083
13174.0,16,3,0.0547945205479452,2738.82,912.94,395.73266885613583,227,97.33333333333333,47.384948383778294,1351,450.3333333333333,212.13753400408268
13176.0,46,1,0.0,481.49000000000007,481.49000000000007,,66,67.0,,448,448.0,
13177.0,64,1,0.0,282.45,282.45,,17,17.0,,91,91.0,
13178.0,26,11,0.052830188679245285,5725.469999999999,520.4972727272726,203.31886553347218,95,24.09090909090909,8.882055454167638,3570,324.54545454545456,102.57423032746932
13182.0,45,1,0.0,121.17999999999999,121.17999999999999,,11,11.0,,201,201.0,
13183.0,7,9,0.2765957446808511,3957.7800000000007,439.7533333333334,151.54977499158488,51,10.444444444444445,5.479760740924532,2208,245.33333333333334,84.08329203831163
13184.0,14,10,0.005681818181818182,1615.4499999999998,161.545,89.03048644518722,136,17.6,11.596934460834419,1631,163.1,110.8887831217487
13185.0,267,1,0.0,71.4,71.4,,1,1.0,,12,12.0,
13186.0,39,3,0.012658227848101266,1554.84,518.28,389.3591089213143,69,26.333333333333332,21.455380055672126,811,270.3333333333333,82.03251387915242
13187.0,337,1,0.10810810810810811,236.01999999999995,236.01999999999995,,37,37.0,,95,95.0,
13188.0,11,1,0.0,114.60000000000001,114.60000000000001,,2,2.0,,25,25.0,
13189.0,18,2,0.0,260.68,130.34,4.723473298326143,29,14.5,4.949747468305833,842,421.0,148.49242404917499
13192.0,95,2,0.0,911.94,455.97,11.808683245815436,57,31.5,2.1213203435596424,595,297.5,0.7071067811865476
13193.0,61,1,0.0,112.08,112.08,,22,25.0,,46,46.0,
13194.0,135,1,0.0,60.7,60.7,,3,3.0,,26,26.0,
13196.0,11,4,0.00909090909090909,1797.7800000000007,449.44500000000016,460.491549723409,97,27.5,27.061657993059725,1224,306.0,310.16232309335487
13198.0,10,6,0.008888888888888889,3386.0400000000004,564.34,226.5829862103508,198,37.5,17.963852593472257,2646,441.0,223.89372478924014
13199.0,3,37,0.4358974358974359,9788.96,264.56648648648644,298.29323674882414,46,3.1621621621621623,2.3864608094823585,6171,166.78378378378378,119.12391660580803
13200.0,19,4,0.043478260869565216,870.0900000000001,217.52250000000004,112.29274371777846,42,11.5,8.020806277010642,516,129.0,95.83666660869767
13203.0,9,4,0.0,869.46,217.365,119.73126366993712,56,14.25,7.22841614740048,800,200.0,91.25422364654325
13207.0,15,2,0.0,250.26000000000005,125.13000000000002,102.37491978018838,7,4.0,1.4142135623730951,130,65.0,9.899494936611665
13208.0,59,5,0.00684931506849315,1193.17,238.63400000000001,99.0829780032877,123,29.2,7.259476565152615,767,153.4,40.94264280673635
13209.0,30,8,0.04375,5843.759999999999,730.4699999999999,623.7969705647137,254,40.0,40.876119469161246,4240,530.0,553.8754372600396
13210.0,93,1,0.0,353.47999999999996,353.47999999999996,,22,22.0,,316,316.0,
13211.0,10,3,0.07272727272727272,1095.42,365.14000000000004,285.5277247484034,45,18.333333333333332,21.73323108360405,834,278.0,244.31332341892448
13212.0,19,3,0.0,779.3299999999998,259.7766666666666,209.72515450783027,128,47.0,37.5099986670221,308,102.66666666666667,100.30121302024884
13213.0,56,5,0.0,1518.4299999999998,303.686,192.6776841774885,82,18.0,13.874436925511608,1357,271.4,346.48203416627535
13216.0,267,1,0.8,333.74,333.74,,5,5.0,,297,297.0,
13217.0,122,2,0.0,133.62,66.81,20.916218587498072,2,1.0,0.0,114,57.0,55.154328932550705
13218.0,127,1,0.0,62.64,62.64,,5,5.0,,88,88.0,
13220.0,78,4,0.23809523809523808,819.29,204.8225,184.78165319731644,18,5.25,6.652067347825035,196,49.0,38.41874542459709
13221.0,240,2,0.03076923076923077,844.8600000000001,422.43000000000006,107.09839307851446,61,32.5,3.5355339059327378,243,121.5,44.54772721475249
13223.0,200,2,0.2,163.20000000000002,81.60000000000001,27.152900397563435,5,2.5,2.1213203435596424,88,44.0,5.656854249492381
13224.0,60,2,0.06542056074766354,2147.8500000000004,1073.9250000000002,188.42274398277863,100,53.5,16.263455967290593,1509,754.5,135.0573952066306
13225.0,3,7,0.9354838709677419,6083.040000000001,869.0057142857144,406.4983630494775,22,4.428571428571429,2.2253945610567474,3352,478.85714285714283,274.340073978404
13226.0,273,1,0.0,108.21000000000001,108.21000000000001,,16,16.0,,80,80.0,
13227.0,201,1,0.6666666666666666,257.7,257.7,,9,9.0,,99,99.0,
13228.0,81,1,1.0,358.0,358.0,,2,2.0,,200,200.0,
13229.0,225,1,0.0,160.95,160.95,,10,10.0,,63,63.0,
13230.0,4,13,0.06655290102389079,2750.59,211.58384615384617,91.41289447140933,393,45.07692307692308,29.864866589527175,1626,125.07692307692308,86.72222085338676
13232.0,12,7,0.004975124378109453,1327.75,189.67857142857142,68.52313950498069,146,28.714285714285715,16.121562018140857,771,110.14285714285714,56.00722742476657
13233.0,74,2,0.2558139534883721,605.12,302.56,2.3758787847868095,43,21.5,6.363961030678928,1004,502.0,138.59292911256333
13235.0,212,1,0.017241379310344827,1031.0699999999997,1031.0699999999997,,53,58.0,,441,441.0,
13236.0,24,2,0.0,727.2699999999999,363.63499999999993,82.04559982107517,34,18.0,4.242640687119285,411,205.5,60.10407640085654
13238.0,17,4,0.1,680.83,170.2075,84.93707607203504,19,7.5,5.507570547286102,296,74.0,38.21866908549625
13239.0,261,1,0.047619047619047616,329.56,329.56,,21,21.0,,327,327.0,
13240.0,96,4,0.015151515151515152,648.6999999999999,162.17499999999998,60.128130133352165,58,16.5,6.454972243679028,297,74.25,40.75434537158788
13242.0,112,3,0.0,270.4,90.13333333333333,66.86264527621783,12,4.333333333333333,3.2145502536643185,130,43.333333333333336,32.145502536643185
13243.0,203,1,0.0,585.1200000000001,585.1200000000001,,56,57.0,,232,232.0,
13244.0,92,1,0.0,121.74000000000001,121.74000000000001,,27,27.0,,38,38.0,
13245.0,50,1,0.0,430.5,430.5,,16,16.0,,125,125.0,
13246.0,18,6,0.07407407407407407,1937.8200000000002,322.97,147.05909356445798,110,22.5,11.74308307047174,1567,261.1666666666667,115.66748318635912
13247.0,17,4,0.0,501.11999999999995,125.27999999999999,121.03749253846922,18,6.25,5.560275772537426,328,82.0,85.482941768129
13248.0,124,2,0.0,465.67999999999995,232.83999999999997,218.67984314975163,25,13.0,11.313708498984761,305,152.5,139.30003589374985
13249.0,92,3,0.21739130434782608,711.4100000000001,237.13666666666668,94.7489526767095,21,7.666666666666667,9.814954576223638,546,182.0,100.45894683899488
13253.0,156,2,0.2777777777777778,1030.4,515.2,54.75834913508628,35,18.0,2.8284271247461903,1572,786.0,229.1025971044414
13255.0,9,2,0.0,390.65999999999997,195.32999999999998,42.949665889270875,13,6.5,0.7071067811865476,174,87.0,32.526911934581186
13258.0,11,3,0.05555555555555555,672.83,224.27666666666667,135.18264841810625,28,12.0,7.54983443527075,282,94.0,54.52522352086234
13259.0,61,1,0.0,283.1799999999999,283.1799999999999,,77,81.0,,126,126.0,
13260.0,61,1,0.375,557.6200000000001,557.6200000000001,,8,8.0,,142,142.0,
